t,ego_x,ego_y,ego_z,ego_speed,ego_vx,ego_vy,lead_x,lead_y,lead_z,dist_lead,behavior
0.7000000000000001,-51.78148651123047,34.41535568237305,10.112796783447266,3.1656650324018054,2.893242359161377,-1.2847504615783691,-22.019559860229492,34.591278076171875,10.6107759475708,29.76244658404618,1
0.7500000000000001,-51.64034652709961,34.3688850402832,10.115540504455566,3.4537722404929907,2.99880313873291,-1.7133949995040894,-21.96222686767578,34.59144592285156,10.61216926574707,29.67895415720589,1
0.8000000000000002,-51.49092483520508,34.305015563964844,10.118358612060547,3.690919595843395,2.9812822341918945,-2.1759696006774902,-21.903696060180664,34.591514587402344,10.613435745239258,29.58861585603597,1
0.8500000000000002,-51.33891296386719,34.2217903137207,10.121174812316895,3.8966590877838225,2.860973358154297,-2.645521402359009,-21.846269607543945,34.59127426147461,10.614599227905273,29.49495771366566,1
0.9000000000000002,-51.189823150634766,34.11807632446289,10.123902320861816,4.148312156617197,2.78067946434021,-3.078362464904785,-21.789880752563477,34.59125518798828,10.615687370300293,29.403749952120002,1
0.9500000000000003,-51.043949127197266,33.994171142578125,10.126526832580566,4.419459587642612,2.7066667079925537,-3.4936482906341553,-21.734477996826172,34.59089279174805,10.616716384887695,29.31554493214555,1
1.0000000000000002,-50.899627685546875,33.85057067871094,10.12907600402832,4.815990308692614,2.948765277862549,-3.8076956272125244,-21.679901123046875,34.590660095214844,10.617706298828125,29.229097706424145,1
1.0500000000000003,-50.74949264526367,33.68815231323242,10.131650924682617,5.232660459308215,3.443040132522583,-3.940331220626831,-21.626001358032227,34.590091705322266,10.618664741516113,29.13745423719185,1
1.1000000000000003,-50.578269958496094,33.512142181396484,10.134512901306152,5.604772470289262,4.029650688171387,-3.8955602645874023,-21.572528839111328,34.58985137939453,10.619604110717773,29.02575537346475,1
1.1500000000000004,-50.3806037902832,33.329837799072266,10.138021469116211,5.774400628481604,4.5106000900268555,-3.605300188064575,-21.519256591796875,34.58951187133789,10.62053108215332,28.88882380575424,1
1.2000000000000004,-50.1578254699707,33.15009689331055,10.141889572143555,6.013199716562748,5.0081562995910645,-3.3282039165496826,-21.46465492248535,34.58989334106445,10.62145709991455,28.729271655892106,1
1.2500000000000004,-49.91596221923828,32.98066329956055,10.14604377746582,6.209628458140489,5.431656837463379,-3.0094168186187744,-21.39558219909668,34.58964920043945,10.622518539428711,28.565729679504415,1
1.3000000000000005,-49.65526580810547,32.82170486450195,10.15048599243164,6.434098191809009,5.868234634399414,-2.6384544372558594,-21.313711166381836,34.589847564697266,10.623798370361328,28.396655579804822,1
1.3500000000000005,-49.37505340576172,32.67563247680664,10.155254364013672,6.60105210278069,6.231992244720459,-2.176272392272949,-21.220094680786133,34.589351654052734,10.625332832336426,28.219922428923123,1
1.4000000000000006,-49.07707595825195,32.54648208618164,10.160337448120117,6.823522928878929,6.629171371459961,-1.616957664489746,-21.121408462524414,34.58857727050781,10.627020835876465,28.030153368712156,1
1.4500000000000006,-48.76090621948242,32.43903350830078,10.165740013122559,6.9852849831765305,6.919389724731445,-0.9572106003761292,-21.017114639282227,34.58747482299805,10.62881851196289,27.826853421259926,1
1.5000000000000007,-48.42926788330078,32.35831069946289,10.171428680419922,7.102866392007938,7.100241661071777,-0.19307857751846313,-20.900915145874023,34.58623504638672,10.630767822265625,27.618360764748644,1
1.5500000000000007,-48.08605194091797,32.30967330932617,10.17734146118164,7.397076687987984,7.3886399269104,0.353190541267395,-20.78329086303711,34.58501434326172,10.632838249206543,27.397407528752733,1
1.6000000000000008,-47.73052215576172,32.29189682006836,10.183436393737793,7.7726430810756835,7.759256362915039,0.4559837281703949,-20.663076400756836,34.58388900756836,10.634946823120117,27.164312026769476,1
1.6500000000000008,-47.35498809814453,32.28993606567383,10.189812660217285,8.159224667291252,8.156237602233887,0.22076083719730377,-20.54166030883789,34.58254623413086,10.6370849609375,26.911161411602368,1
1.7000000000000008,-46.95750427246094,32.28842544555664,10.196539878845215,8.52498782504226,8.519757270812988,0.29858577251434326,-20.413114547729492,34.581520080566406,10.639277458190918,26.64325259542346,1
1.7500000000000009,-46.539344787597656,32.28684616088867,10.203635215759277,8.829687247967392,8.795559883117676,0.7755663990974426,-20.283174514770508,34.580413818359375,10.641541481018066,26.356155447923122,1
1.800000000000001,-46.105403900146484,32.30186080932617,10.211040496826172,9.077554794709188,8.959929466247559,1.456593632698059,-20.15117645263672,34.57919692993164,10.643834114074707,26.053947535897198,1
1.850000000000001,-45.66023635864258,32.34395217895508,10.218673706054688,9.247281386522857,8.967466354370117,2.2576005458831787,-20.017356872558594,34.57818603515625,10.646150588989258,25.740028540427502,1
1.900000000000001,-45.210350036621094,32.41958999633789,10.226423263549805,9.569113637558527,9.132165908813477,2.8585803508758545,-19.880136489868164,34.577144622802734,10.648512840270996,25.421934629179688,1
1.950000000000001,-44.75559997558594,32.52891159057617,10.234237670898438,9.973499642390923,9.519173622131348,2.975908041000366,-19.743438720703125,34.575740814208984,10.650899887084961,25.09577096865084,1
2.000000000000001,-44.28414535522461,32.65748596191406,10.242292404174805,10.28895461378451,9.920801162719727,2.727689743041992,-19.607135772705078,34.57435607910156,10.65326976776123,24.75134729629737,1
2.0500000000000007,-43.7933235168457,32.788692474365234,10.250690460205078,10.536048064530325,10.27924633026123,2.3120129108428955,-19.471736907958984,34.5731201171875,10.655630111694336,24.38695875229312,1
2.1000000000000005,-43.285804748535156,32.91107940673828,10.259405136108398,10.727548475490895,10.584793090820312,1.744262456893921,-19.337059020996094,34.57170867919922,10.657964706420898,24.006251508781514,1
2.1500000000000004,-42.76395797729492,33.01622772216797,10.268381118774414,10.867717390149478,10.818524360656738,1.0328658819198608,-19.204845428466797,34.57026672363281,10.660268783569336,23.610311757925277,1
